,XLK,XLF,XLE,XLV,XLI,XLP,XLU,XLY,XLB,TLT,IEF,GLD,EFA,EEM
2009-11-30,0.0618649927349076,0.04071038021905217,0.047029281067777505,0.08127228555701718,0.05661780326822499,0.10352342075466446,0.07874978255921233,0.05744592020281842,0.05183681125232324,0.08596891066353325,0.17453840079922514,0.06111462059759352,0.05746367357552212,0.04186371674812791
2009-12-31,0.06197722313199451,0.041205391359807414,0.04758472747075192,0.08303347625830355,0.05718256677559632,0.10537033858459582,0.0786776649092735,0.0579720097958311,0.05229797887701712,0.08495968799487898,0.1683908914389704,0.06078476670173133,0.05827060543085418,0.042292671270393864
2010-01-31,0.06150095627450637,0.041356312459700104,0.04757844708705082,0.08378041547133364,0.05746879574414851,0.10564890906262937,0.07814567979598214,0.05832552624195847,0.05179260967086345,0.08542752927809882,0.16747453749541014,0.0613239481868277,0.05815216010990798,0.04202417312158254
2010-02-28,0.06114816838573526,0.04114768895625806,0.0494793817482294,0.08386186626357246,0.056943203930572076,0.10467653026900416,0.07795807798234783,0.05771298983573731,0.05202429445635449,0.08534075498570493,0.1681221846272838,0.06113730309818187,0.0581613002284151,0.042286255232603195
2010-03-31,0.06084601594928768,0.04095677594378216,0.04975427896232601,0.08404450766553759,0.05627851997217738,0.1043996454968161,0.07816147104435822,0.05719987286869928,0.05181066503532812,0.08557558647133712,0.16864117217415567,0.06157205533549614,0.058048040859537985,0.04271139222116063
2010-04-30,0.061005070951304044,0.040873470799753654,0.04992545952750797,0.0836709147778767,0.05619970553519109,0.10427291119932511,0.07807511072490918,0.05725538274447154,0.052339492045405195,0.08553062058871146,0.1691310229541588,0.061166683214491764,0.057882461653719235,0.0426716932831741
2010-05-31,0.06148288418729451,0.04110249347196671,0.049319197030464404,0.08307652236426948,0.055922485721923994,0.10391489749688596,0.07799779313092699,0.05774734108295836,0.052023892181108304,0.08589828791938162,0.1694966769426763,0.06248724664341617,0.05691317662262049,0.04261710520410677
2010-06-30,0.061378777246082976,0.04123233027079813,0.049584711355296754,0.08344270533271261,0.05575398148958689,0.10434498751297386,0.07950592198316321,0.05684642678866302,0.051807225585509896,0.08518574529224775,0.16793498501373885,0.06292812694371852,0.057191842652583556,0.04286223253292381
2010-07-31,0.06136410186747218,0.04125681429385068,0.049714386258879875,0.08407564343342497,0.05500767008135558,0.10321826411405277,0.07828755918545165,0.056783190032477456,0.05091543634240673,0.08633674974760536,0.17147651931183863,0.0627399981154137,0.05599547874681605,0.04282818846895432
2010-08-31,0.061264231748846376,0.04128714070306612,0.05008441631989468,0.08451881271925107,0.054873979361505267,0.10391295256508824,0.07872197748341392,0.057098488311587425,0.05134114708693668,0.08452496118213536,0.17020464475805747,0.06286452801603094,0.05630528628171385,0.042997433462472576
