,XLK,XLF,XLE,XLV,XLI,XLP,XLU,XLY,XLB,TLT,IEF,GLD,EFA,EEM
2009-11-30,0.13862497423507172,0.03269392891869932,0.06422588124646007,-0.03401291560696476,-0.13323675900745444,0.07138779022427054,0.0007666123124265455,0.006980181867849559,-0.0627368980490685,-0.5975913612406906,1.4671230056010485,-0.019708014179201577,0.1638613729583344,-0.09837779928078087
2009-12-31,0.1396744906050326,0.01862498003793407,0.05504691131578784,-0.032223033117015916,-0.1416233774319482,0.06430215990549605,0.02675312356749403,0.034635230301751016,-0.07388964837264193,-0.6166348507321232,1.47077552388317,-0.026111384299825232,0.17779163491132907,-0.09712176057444005
2010-01-31,0.16864557640530844,0.013531705613534959,0.04873626558031009,-0.026484638725764228,-0.15018827365091522,0.03856916691680004,0.020822647447129635,0.038033705294126925,-0.07361918573088647,-0.6288854803724507,1.4731735034051063,-0.01313704974031949,0.20964423902089288,-0.11884218146287334
2010-02-28,0.19076803870624437,0.010395101272398918,0.02531341256254015,-0.04950690087474854,-0.14172525198500271,0.03567526684961102,0.03383771739436185,0.04413146880764114,-0.10496916208246337,-0.6551602351294448,1.498520059552885,-0.0030323095399216464,0.23851801401112538,-0.12276521954522676
2010-03-31,0.18931658363595982,0.011565984364812524,0.024542134843660086,-0.05041102500681907,-0.14289934767781168,0.039757971769368294,0.032345745571746,0.04237146237192158,-0.10477581452473797,-0.6548672788780433,1.5006065047387582,-0.0042050123860629335,0.23157139268143873,-0.11491930150419022
2010-04-30,0.1900845907868544,0.018225664050881774,0.021595727666726117,-0.04774340663189851,-0.13251549276158187,0.02994643385218575,0.040928205607957784,0.03358276340840978,-0.1138363815799478,-0.6554253847485694,1.50655898430105,-0.0037583274220596608,0.2176706629706385,-0.10531403950064719
2010-05-31,0.20399280297981867,0.025541444331639546,0.028582052239249086,-0.048405443018681604,-0.1312759237219417,0.037781894538916554,0.034981335131455384,0.036639384201655315,-0.12969372035451668,-0.6416589102261592,1.4953214995325679,-0.0052742465362765525,0.18494321603557323,-0.09147538513330013
2010-06-30,0.20444928135947654,0.020869920394479775,0.028584024078320294,-0.04671256878537305,-0.12976742730521976,0.045551684054646276,0.028130209723453415,0.03968406426752923,-0.1252154239766428,-0.6425692321632581,1.4910087249060466,-0.0043510393851549645,0.1863010657242647,-0.0959632828925681
2010-07-31,0.23405199791631695,0.042812905180487096,0.03664410901721904,-0.021937696923913907,-0.125139900457594,0.027167411691400918,0.015687230884135435,0.026730706051203184,-0.14587863320346547,-0.618485623188029,1.4595694135443547,0.019429429185188536,0.14651329951223072,-0.09716464920953403
2010-08-31,0.2412426376124909,0.04419759833218025,0.04772133210293176,-0.02164178265968533,-0.14612371538342858,-0.006543031549187168,0.015707779505868463,0.03630810417608685,-0.1542322857619068,-0.6062439736001056,1.4576614178470246,0.019679504529405287,0.19258142853361376,-0.1203150136852883
2010-09-30,0.22406699078126058,0.06405941646546567,0.046332817329550025,-0.035257639431082066,-0.17537914435601015,0.0023829015069659456,0.027951057474268994,0.02174273523755419,-0.09863583636215445,-0.5793971225008518,1.4593318454988566,0.00467947254832237,0.15592068762220368,-0.11779818181434952
2010-10-31,0.19050406235731515,0.05939318394258726,0.0444695377483009,-0.02878162263765978,-0.12274114193623684,0.0009160109806215499,0.0533173228630268,0.011040093446923896,-0.1287807452462228,-0.5472860436559817,1.438523767207302,-0.007890930498192453,0.08879049594202437,-0.05147399051380828
2010-11-30,0.18321985396958557,0.06301889103947193,0.05854902555126958,-0.027188994191901673,-0.12477446474282033,0.004919358262395493,0.04915003186889651,0.022502212998410508,-0.12683305772457784,-0.5381163324313191,1.4273251639283249,-0.008170007783003103,0.06937799993338109,-0.0529796806781135
